year,immig_status,age,total_pop,medicaid,medicaid_rate
2010,Naturalized citizen,16,68976.64,22706.829999999998,0.3291959422784293
2010,Naturalized citizen,17,75542.48,25751.25,0.34088436069348005
2010,Naturalized citizen,18,68624.98,12232.15,0.1782463178859943
2010,Naturalized citizen,19,56753.5,7910.62,0.13938558855400987
2010,Naturalized citizen,20,70045.34,14813.47,0.21148401877983602
2010,Naturalized citizen,21,117008.37,24834.37,0.21224438901251252
2010,Naturalized citizen,22,132281.35,32473.8,0.24549038847879914
2010,Naturalized citizen,23,139223.15,18339.45,0.1317270152269935
2010,Naturalized citizen,24,177277.26,21755.46,0.12271996983707892
2010,Naturalized citizen,25,132940.71,17176.6,0.1292049666351263
2010,Naturalized citizen,26,185258.45,17369.04,0.0937557234231421
2010,Naturalized citizen,27,147252.1,15685.06,0.1065184129801884
2010,Naturalized citizen,28,193400.14,26415.79,0.13658619895518173
2010,Naturalized citizen,29,199421.08,22858.91,0.11462634742525715
2010,Naturalized citizen,30,236890.84,28546.29,0.12050398402909965
2010,Naturalized citizen,31,251080.22,11275.880000000001,0.044909471562514965
2010,Naturalized citizen,32,219235.48,15563.869999999999,0.07099156578123211
2010,Naturalized citizen,33,221828.9,27665.51,0.12471553526163633
2010,Naturalized citizen,34,233299.67,20329.899999999998,0.08714071477254981
2010,Naturalized citizen,35,312969.75,33847.99,0.10815099542367912
2010,Naturalized citizen,36,318561.07,17418.42,0.054678432615761864
2010,Naturalized citizen,37,317806.34,29761.53,0.0936467472612409
2010,Naturalized citizen,38,321777.93,33401.39,0.1038026131872997
2010,Naturalized citizen,39,362609.12,35788.05,0.09869594565078783
2010,Naturalized citizen,40,327731.02,21629.97,0.06599915381827451
2010,Naturalized citizen,41,353143.05,24794.28,0.0702103014628208
2010,Naturalized citizen,42,370696.09,35383,0.09545015702755322
2010,Naturalized citizen,43,370255.93,30074.239999999998,0.08122554580017124
2010,Naturalized citizen,44,359969.57,26638.82,0.07400297752946172
2010,Naturalized citizen,45,420687.32,25874.95,0.061506370099293696
2010,Naturalized citizen,46,406384.66,30930.07,0.07611032857391813
2010,Naturalized citizen,47,366941.24,28342.28,0.07723928768540707
2010,Naturalized citizen,48,374571.06,33191.35,0.08861162418687658
2010,Naturalized citizen,49,379700.03,31004.85,0.0816561694767314
2010,Naturalized citizen,50,409003.46,33860.04,0.08278668351607588
2010,Naturalized citizen,51,359384.39,29238.33,0.081356705559749
2010,Naturalized citizen,52,327246.49,27246.91,0.08326112222013443
2010,Naturalized citizen,53,318105.35,29507.43,0.09275993000432091
2010,Naturalized citizen,54,307872.5,15386.539999999999,0.04997698722685527
2010,Naturalized citizen,55,368438.49,28369.14,0.07699830709869644
2010,Naturalized citizen,56,275186.04,32683.989999999998,0.1187705233884684
2010,Naturalized citizen,57,281564.29,23366.72,0.08298893300709406
2010,Naturalized citizen,58,279919.21,25596.09,0.09144099113454913
2010,Naturalized citizen,59,291911.64,44290.49,0.15172567287827232
2010,Naturalized citizen,60,291342.14,43428.23,0.149062645039952
2010,Naturalized citizen,61,249185.43,35917.16,0.14413828288435646
2010,Naturalized citizen,62,306601.88,40999.09,0.13372093478357014
2010,Naturalized citizen,63,300978.2,24830.09,0.08249796829139121
2010,Naturalized citizen,64,207358.7,37381.57,0.18027490527284362
2010,Naturalized citizen,65,206982.44,23313.93,0.11263723627956072
2010,Naturalized citizen,66,229745.69,28085.23,0.12224486126377387
2010,Naturalized citizen,67,179294.41,30591.53,0.17062177231292375
2010,Naturalized citizen,68,186593.43,27099.899999999998,0.14523501711716216
2010,Naturalized citizen,69,176299.03,40848.5,0.23170008365899689
2010,Naturalized citizen,70,211525.46,46626.96,0.2204319045092728
2010,Naturalized citizen,71,152545.07,24561.09,0.16100874318652186
2010,Naturalized citizen,72,148451.81,18710.19,0.12603544544185752
2010,Naturalized citizen,73,154283.82,33582.43,0.21766657060993175
2010,Naturalized citizen,74,151295.5,38619.479999999996,0.25525861641621855
2010,Naturalized citizen,75,118445,29649.84,0.2503258052260543
2010,Naturalized citizen,76,131743.02,43505.64,0.33023108169222176
2010,Naturalized citizen,77,150696.51,24395.33,0.1618838419018463
2010,Naturalized citizen,78,86521.21,18184.02,0.21016835062755132
2010,Naturalized citizen,79,96740.03,26236.46,0.2712058286523169
2010,Naturalized citizen,80,463056.19,104287.93,0.2252165768478335
2010,Naturalized citizen,85,333279.7,68063.25,0.20422260941785533
2010,Undocumented,0,7899.9245825,0,0
2010,Undocumented,1,25629.1355125,0,0
2010,Undocumented,2,24768.845025323437,1459.752965,0.05893504374174743
2010,Undocumented,3,28621.59283359219,0,0
2010,Undocumented,4,42442.502236851564,3028.67837837188,0.07135956220182911
2010,Undocumented,5,40704.8025749562,0,0
2010,Undocumented,6,44492.59984732138,1490.134145,0.03349173008800275
2010,Undocumented,7,54629.21143481794,0,0
2010,Undocumented,8,55005.917871079975,1105.888764075,0.020104905197053977
2010,Undocumented,9,75616.8505615356,6685.64305482577,0.08841472509338534
